images,labels
ISIC_5829938,15
ISIC_6422710,17
ISIC_0026957,8
ISIC_0002493,19
ISIC_2119201,17
ISIC_9565804,19
ISIC_0031242,19
ISIC_0066819,2
ISIC_7156715,17
ISIC_4127351,17
ISIC_6525194,17
ISIC_0638652,17
ISIC_8468778,17
ISIC_0072503,19
ISIC_8843592,17
ISIC_0072408,19
ISIC_0002021,19
ISIC_0001818,19
ISIC_3012527,17
ISIC_0055111,8
ISIC_2869813,17
ISIC_0012848,23
ISIC_3001197,24
ISIC_5015551,15
ISIC_0032368,19
ISIC_0058495,19
ISIC_1871497,17
ISIC_0029049,19
ISIC_0032440,19
ISIC_9574101,17
ISIC_0207349,17
ISIC_4608393,17
ISIC_4957216,17
ISIC_7271745,17
ISIC_6805527,19
ISIC_4166364,17
ISIC_0030282,19
ISIC_0001846,19
ISIC_3301909,17
ISIC_0202680,17
ISIC_0030145,8
ISIC_0056364,15
ISIC_2535558,17
ISIC_0001209,19
ISIC_4342416,23
ISIC_7654562,17
ISIC_1584861,19
ISIC_0059236,8
ISIC_0055180,8
ISIC_0008174,19
ISIC_1861662,17
ISIC_3209024,19
ISIC_9756999,17
ISIC_0008733,19
ISIC_0000925,19
ISIC_1312208,17
ISIC_4891057,17
ISIC_2760961,19
ISIC_0060030,19
ISIC_1033336,17
ISIC_0060073,8
ISIC_5498651,19
ISIC_0065046,15
ISIC_0055410,19
ISIC_0834704,17
ISIC_0004077,19
ISIC_3367944,17
ISIC_0069535,8
ISIC_0057453,11
ISIC_8977878,17
ISIC_0467850,19
ISIC_0026477,21
ISIC_2440281,17
ISIC_0759120,17
ISIC_0003497,19
ISIC_0549531,19
ISIC_7017387,17
ISIC_0054168,19
ISIC_0071481,19
ISIC_0012316,19
ISIC_0059153,19
ISIC_0063892,8
ISIC_7155969,24
ISIC_6988698,17
ISIC_8867127,17
ISIC_0008248,19
ISIC_6536514,17
ISIC_4968388,17
ISIC_1264725,19
ISIC_3578186,17
ISIC_3068575,17
ISIC_0070667,19
ISIC_0053816,15
ISIC_6117532,17
ISIC_7237141,17
ISIC_0013325,19
ISIC_0009817,19
ISIC_1102075,17
ISIC_0033067,19
ISIC_0312662,17
ISIC_0001323,19
ISIC_0012058,19
ISIC_0002650,19
ISIC_0046681,15
ISIC_0069209,19
ISIC_4712133,17
ISIC_3401800,2
ISIC_0006927,19
ISIC_0062586,2
ISIC_8635849,17
ISIC_9548821,15
ISIC_8176952,19
ISIC_0056817,15
ISIC_0070275,15
ISIC_0068619,19
ISIC_3292074,19
ISIC_8119203,17
ISIC_0006142,19
ISIC_0029848,19
ISIC_0005988,19
ISIC_4338927,17
ISIC_0062703,19
ISIC_1124696,17
ISIC_4967361,15
ISIC_0011996,15
ISIC_4701157,17
ISIC_0071668,15
ISIC_0066085,15
ISIC_9921831,17
ISIC_8850826,17
ISIC_0014890,19
ISIC_0065534,11
ISIC_0003626,19
ISIC_7307599,17
ISIC_0054414,19
ISIC_9333906,17
ISIC_4444623,17
ISIC_0064069,19
ISIC_0062842,19
ISIC_0006836,19
ISIC_8041953,19
ISIC_0009747,19
ISIC_8747435,17
ISIC_0033763,19
ISIC_0009414,19
ISIC_1344155,19
ISIC_9676056,19
ISIC_0003771,19
ISIC_1010416,17
ISIC_6624321,17
ISIC_0029648,19
ISIC_0024522,25
ISIC_0007614,19
ISIC_8404358,17
ISIC_2918128,17
ISIC_7041484,23
ISIC_0007713,19
ISIC_8065538,17
ISIC_3565508,17
ISIC_6012370,19
ISIC_5400342,17
ISIC_0004900,19
ISIC_8397077,17
ISIC_0046622,15
ISIC_8569205,19
ISIC_5644673,17
ISIC_1361124,17
ISIC_0005157,19
ISIC_0064287,25
ISIC_3607155,17
ISIC_0002344,19
ISIC_4364788,17
ISIC_0059719,19
ISIC_7948594,17
ISIC_1348843,19
ISIC_3961887,19
ISIC_0063020,19
ISIC_0057275,8
ISIC_0026813,19
ISIC_0010772,15
ISIC_0028320,19
ISIC_0071332,19
ISIC_7923745,17
ISIC_8917078,17
ISIC_0059659,19
ISIC_0005830,19
ISIC_0010492,19
ISIC_4314577,19
ISIC_2783450,17
ISIC_5113684,17
ISIC_0011988,19
ISIC_8004475,17
ISIC_1083392,17
ISIC_0030670,19
ISIC_0029198,19
ISIC_0010692,19
ISIC_8546049,17
ISIC_0008271,19
ISIC_2969968,17
ISIC_9489379,17
ISIC_9629024,17
ISIC_4306308,17
ISIC_0061911,15
ISIC_0070704,25
ISIC_1283320,17
ISIC_7753375,17
ISIC_7551178,17
ISIC_0027101,15
ISIC_1759817,17
ISIC_2690597,17
ISIC_9686643,19
ISIC_0057394,19
ISIC_9050826,17
ISIC_0061844,23
ISIC_5402787,17
ISIC_0056295,25
ISIC_0010789,15
ISIC_0033266,19
ISIC_2884405,17
ISIC_6141183,17
ISIC_0026889,19
ISIC_0029598,25
ISIC_0987757,17
ISIC_0007561,19
ISIC_0005160,19
ISIC_0025590,19
ISIC_3581227,19
ISIC_1662872,17
ISIC_4044751,17
ISIC_0056008,19
ISIC_0053884,15
ISIC_0009177,19
ISIC_0009862,19
ISIC_2252930,17
ISIC_3001462,17
ISIC_3294857,17
ISIC_0003022,19
ISIC_5873438,17
ISIC_0060397,15
ISIC_6180140,19
ISIC_0004873,19
ISIC_0005891,19
ISIC_6804655,19
ISIC_0062107,19
ISIC_0015250,19
ISIC_0064851,15
ISIC_4265726,17
ISIC_0003241,19
ISIC_4351868,17
ISIC_0006539,19
ISIC_1697381,17
ISIC_0053909,15
ISIC_4916704,15
ISIC_0032816,8
ISIC_0002878,19
ISIC_0032008,19
ISIC_0070039,8
ISIC_6927916,17
ISIC_0072087,15
ISIC_4062090,17
ISIC_0030591,25
ISIC_0054901,19
ISIC_0010040,19
ISIC_0028628,21
ISIC_2252743,17
ISIC_0030757,11
ISIC_1602561,19
ISIC_0010171,15
ISIC_9348781,19
ISIC_0204580,17
ISIC_0024207,15
ISIC_2990722,17
ISIC_0033485,15
ISIC_0032084,19
ISIC_0064347,25
ISIC_1145562,17
ISIC_0005167,19
ISIC_1878443,17
ISIC_0060509,2
ISIC_4631910,17
ISIC_0033164,19
ISIC_0397464,17
ISIC_0034192,19
ISIC_0034166,19
ISIC_0057094,19
ISIC_9509345,17
ISIC_0008347,19
ISIC_0070295,8
ISIC_0031825,21
ISIC_0028206,19
ISIC_0007302,19
ISIC_9507926,19
ISIC_0028779,19
ISIC_0009522,19
ISIC_8572047,17
ISIC_0063875,19
ISIC_0033547,19
ISIC_6711312,17
ISIC_1800762,19
ISIC_6771724,19
ISIC_3485300,17
ISIC_2432848,17
ISIC_4253563,19
ISIC_0033470,15
ISIC_0068263,23
ISIC_6807803,17
ISIC_6146415,17
ISIC_8961820,17
ISIC_0030459,21
ISIC_0003679,19
ISIC_0004645,19
ISIC_0010978,15
ISIC_0000570,19
ISIC_0001336,19
ISIC_4391909,17
ISIC_0067199,11
ISIC_0056374,8
ISIC_0008567,19
ISIC_0010908,19
ISIC_6581665,17
ISIC_0005743,19
ISIC_0026468,2
ISIC_5468824,17
ISIC_8749288,17
ISIC_5664001,17
ISIC_9304776,24
ISIC_0068414,19
ISIC_0033845,19
ISIC_1626069,17
ISIC_0000339,19
ISIC_4041555,17
ISIC_9499685,17
ISIC_7542722,17
ISIC_0028235,19
ISIC_0000167,15
ISIC_0745450,17
ISIC_6908183,17
ISIC_0004573,19
ISIC_0005439,19
ISIC_2757957,17
ISIC_4396799,19
ISIC_2248305,17
ISIC_7883190,25
ISIC_0323624,17
ISIC_0032318,8
ISIC_0057080,23
ISIC_0029936,19
ISIC_3646643,17
ISIC_0003846,19
ISIC_0026578,19
ISIC_0007433,19
ISIC_2967024,15
ISIC_0001576,19
ISIC_9016601,17
ISIC_4903927,17
ISIC_5859840,19
ISIC_8513112,17
ISIC_0067221,8
ISIC_0046789,17
ISIC_3229755,17
ISIC_5434055,19
ISIC_0001003,19
ISIC_0062197,19
ISIC_5455568,17
ISIC_0005038,19
ISIC_0006736,19
ISIC_0010391,15
ISIC_5174173,17
ISIC_0025863,19
ISIC_0064028,19
ISIC_0013213,19
ISIC_0070528,19
ISIC_0058233,19
ISIC_8775181,17
ISIC_0009663,19
ISIC_0006827,19
ISIC_1809912,17
ISIC_0070507,2
ISIC_0065935,24
ISIC_5657199,17
ISIC_0069027,2
ISIC_8953848,17
ISIC_1023010,19
ISIC_0002835,19
ISIC_0002980,19
ISIC_9687098,17
ISIC_0753491,17
ISIC_2033832,17
ISIC_8799674,17
ISIC_7267098,19
ISIC_0070241,23
ISIC_0007934,19
ISIC_0033041,21
ISIC_9509757,15
ISIC_0009161,19
ISIC_6451337,17
ISIC_0027373,19
ISIC_0008826,19
ISIC_2647269,17
ISIC_0054258,19
ISIC_0028843,19
ISIC_0004361,19
ISIC_9008844,17
ISIC_0006229,19
ISIC_6448654,17
ISIC_5561988,17
ISIC_8690232,17
ISIC_6084620,17
ISIC_9311196,17
ISIC_0951377,17
ISIC_0068968,19
ISIC_1603834,17
ISIC_8182709,17
ISIC_5080908,19
ISIC_4113197,17
ISIC_0056819,15
ISIC_8837880,17
ISIC_0014092,15
ISIC_6536232,17
ISIC_4143845,17
ISIC_0005601,19
ISIC_0029076,19
ISIC_0059593,15
ISIC_4846741,19
ISIC_9672879,17
ISIC_0054463,26
ISIC_0002305,19
ISIC_3362969,17
ISIC_8991530,19
ISIC_0030287,19
ISIC_8826554,17
ISIC_0025619,19
ISIC_7136896,17
ISIC_3122329,17
ISIC_0026480,19
ISIC_0653785,17
ISIC_5552652,17
ISIC_0304019,17
ISIC_0003683,19
ISIC_1457687,17
ISIC_0001339,19
ISIC_0006608,19
ISIC_0003169,19
ISIC_0027304,19
ISIC_0025047,19
ISIC_0012516,23
ISIC_1659777,17
ISIC_0005340,19
ISIC_0004756,19
ISIC_5787278,23
ISIC_8071710,17
ISIC_0068874,15
ISIC_1620808,17
ISIC_2103581,17
ISIC_2845831,17
ISIC_0007318,19
ISIC_5441597,19
ISIC_0027686,19
ISIC_2203239,17
ISIC_7233368,15
ISIC_0057609,15
ISIC_0055555,8
ISIC_0007642,19
ISIC_9745562,17
ISIC_0068044,8
ISIC_8904639,19
ISIC_3932172,17
ISIC_5922588,15
ISIC_0013498,19
ISIC_0000632,19
ISIC_0028289,19
ISIC_3691992,19
ISIC_0004897,19
ISIC_7146417,19
ISIC_4912369,17
ISIC_4701619,17
ISIC_0073011,23
ISIC_2614904,17
ISIC_5859812,17
ISIC_0062290,19
ISIC_9649398,17
ISIC_0033791,21
ISIC_9650774,17
ISIC_3846648,19
ISIC_9453737,17
ISIC_1692734,17
ISIC_0033910,21
ISIC_0919271,17
ISIC_0031552,8
ISIC_5760582,17
ISIC_0073208,19
ISIC_0012256,19
ISIC_4495272,17
ISIC_0062755,19
ISIC_0453714,19
ISIC_4827954,17
ISIC_0011899,19
ISIC_0055061,19
ISIC_4601679,17
ISIC_1653366,17
ISIC_0067592,2
ISIC_2982945,19
ISIC_0055802,15
ISIC_0069847,19
ISIC_0064349,15
ISIC_3738157,19
ISIC_0066613,15
ISIC_0026883,19
ISIC_0072201,8
ISIC_2414922,17
ISIC_7723852,17
ISIC_3888713,17
ISIC_5327000,17
ISIC_0004086,19
ISIC_2985067,17
ISIC_8052559,19
ISIC_0070374,15
ISIC_0006503,19
ISIC_3784228,17
ISIC_0065929,8
ISIC_0004231,19
ISIC_0054428,19
ISIC_0066180,2
ISIC_0009160,19
ISIC_0055263,19
ISIC_0068611,8
ISIC_1826225,17
ISIC_8481979,17
ISIC_0068342,19
ISIC_3822667,17
ISIC_0056866,8
ISIC_7162007,17
ISIC_3310364,17
ISIC_0011310,19
ISIC_0008928,19
ISIC_0063344,19
ISIC_5501596,17
ISIC_0014249,15
ISIC_9998240,17
ISIC_7570495,19
ISIC_0004286,19
ISIC_0070076,19
ISIC_0059760,23
ISIC_1407205,17
ISIC_0009739,19
ISIC_4335023,17
ISIC_0008702,19
ISIC_0010882,19
ISIC_0066442,8
ISIC_9313851,17
ISIC_0062058,15
ISIC_1497394,17
ISIC_8748070,19
ISIC_0010373,24
ISIC_6146290,17
ISIC_9649225,17
ISIC_0031332,19
ISIC_4510707,19
ISIC_0009653,19
ISIC_0060493,23
ISIC_0031512,19
ISIC_0915216,17
ISIC_3615645,17
ISIC_8957490,17
ISIC_4158672,19
ISIC_2887690,17
ISIC_0030090,19
ISIC_5164045,17
ISIC_0002635,19
ISIC_8325226,15
ISIC_7481083,17
ISIC_0055693,8
ISIC_4745049,17
ISIC_5910518,17
ISIC_7577395,15
ISIC_0072841,19
ISIC_0000656,19
ISIC_8048162,17
ISIC_3693018,19
ISIC_2448897,15
ISIC_0009187,19
ISIC_0061265,15
ISIC_0066407,15
ISIC_5854552,17
ISIC_6510403,17
ISIC_6381283,17
ISIC_0068703,19
ISIC_0003970,19
ISIC_2633665,17
ISIC_0030118,21
ISIC_0008545,19
ISIC_0028329,8
ISIC_6730885,17
ISIC_2766683,17
ISIC_0003556,19
ISIC_0060120,8
ISIC_0063911,23
ISIC_0001826,19
ISIC_0032044,15
ISIC_4091290,19
ISIC_0032797,15
ISIC_0026205,21
ISIC_4947304,19
ISIC_0003395,19
ISIC_0063516,19
ISIC_8675566,19
ISIC_4091981,17
ISIC_9891119,19
ISIC_0008589,19
ISIC_0011022,19
ISIC_4100400,17
ISIC_5368668,19
ISIC_4909462,19
ISIC_6938810,17
ISIC_1115160,17
ISIC_7801961,19
ISIC_0008872,19
ISIC_6578522,17
ISIC_8113573,17
ISIC_0059946,8
ISIC_5096338,19
ISIC_5311458,17
ISIC_0064718,19
ISIC_0012318,19
ISIC_3114532,17
ISIC_1627111,19
ISIC_0065231,8
ISIC_6258744,17
ISIC_0552221,17
ISIC_7504553,17
ISIC_0005526,19
ISIC_0488252,17
ISIC_0059644,8
ISIC_1434362,17
ISIC_0002815,19
ISIC_2165360,17
ISIC_3951020,17
ISIC_0012873,19
ISIC_6865997,17
ISIC_0008077,19
ISIC_5102846,17
ISIC_3084862,17
ISIC_0025870,19
ISIC_0070344,15
ISIC_5096378,19
ISIC_0070383,19
ISIC_0004927,19
ISIC_1009042,15
ISIC_6702684,19
ISIC_3185470,17
ISIC_0024275,8
ISIC_0501506,19
ISIC_0059744,26
ISIC_0009386,19
ISIC_4283351,17
ISIC_0064903,19
ISIC_0030711,19
ISIC_8669067,19
ISIC_0057250,24
ISIC_0455625,17
ISIC_0995161,17
ISIC_0025806,19
ISIC_0071337,26
ISIC_0007728,19
ISIC_0065720,15
ISIC_8704257,17
ISIC_0060377,15
ISIC_0024834,19
ISIC_3124044,17
ISIC_0001081,19
ISIC_0006677,19
ISIC_5236367,17
ISIC_4267177,19
ISIC_4765961,17
ISIC_2223165,17
ISIC_9863854,19
ISIC_0031191,25
ISIC_0065877,8
ISIC_9925849,17
ISIC_8523423,17
ISIC_0072668,19
ISIC_0012035,17
ISIC_0003220,19
ISIC_4518003,19
ISIC_0006315,19
ISIC_6023428,19
ISIC_0005084,19
ISIC_0007132,19
ISIC_0012322,19
ISIC_3260696,17
ISIC_0032922,15
ISIC_0027609,8
ISIC_0055963,8
ISIC_3700682,17
ISIC_0012334,19
ISIC_7595859,17
ISIC_6984247,17
ISIC_5829749,23
ISIC_0008866,19
ISIC_6395503,17
ISIC_9994122,17
ISIC_5557685,19
ISIC_1789103,19
ISIC_0064393,15
ISIC_4457207,17
ISIC_0067670,23
ISIC_0002393,19
ISIC_0025015,19
ISIC_9370500,17
ISIC_0060245,19
ISIC_4145671,17
ISIC_0009808,19
ISIC_8887405,17
ISIC_0027184,25
ISIC_1344213,17
ISIC_3825167,19
ISIC_0010272,19
ISIC_0000556,19
ISIC_0007959,19
ISIC_0058118,15
ISIC_0030779,19
ISIC_0063424,19
ISIC_0004883,19
ISIC_2683599,17
ISIC_0000904,19
ISIC_9349327,19
ISIC_8052877,17
ISIC_4065712,17
ISIC_0072605,8
ISIC_8233211,17
ISIC_6364524,17
ISIC_7350199,19
ISIC_0060468,19
ISIC_2487061,19
ISIC_4462876,17
ISIC_7277310,17
ISIC_5406633,17
ISIC_0109869,17
ISIC_0054121,8
ISIC_8224029,19
ISIC_3172597,17
ISIC_0030829,19
ISIC_2428829,17
ISIC_0001838,19
ISIC_0065223,19
ISIC_0006101,19
ISIC_0029972,19
ISIC_9650546,17
ISIC_5202944,17
ISIC_1807276,19
ISIC_0072578,19
ISIC_9323064,19
ISIC_0064824,8
ISIC_0012356,15
ISIC_2839053,19
ISIC_0063207,15
ISIC_7376872,17
ISIC_0013097,19
ISIC_0031632,19
ISIC_0066237,15
ISIC_0007416,19
ISIC_3954972,23
ISIC_0236510,19
ISIC_0031471,19
ISIC_0009054,19
ISIC_0031318,8
ISIC_0059333,24
ISIC_2669526,17
ISIC_7976038,6
ISIC_0011194,15
ISIC_0060954,19
ISIC_3691714,17
ISIC_0061806,15
ISIC_0001713,19
ISIC_0003747,19
ISIC_8483458,17
ISIC_6193134,17
ISIC_2286273,17
ISIC_3081844,17
ISIC_7148656,17
ISIC_1110949,17
ISIC_0060214,8
ISIC_1106860,17
ISIC_0034021,19
ISIC_6565709,17
ISIC_4482610,19
ISIC_5517989,17
ISIC_0004187,19
ISIC_0055737,19
ISIC_0029379,19
ISIC_0028683,19
ISIC_0011393,19
ISIC_0024435,21
ISIC_6304655,17
ISIC_0032437,2
ISIC_4189633,17
ISIC_2460823,17
ISIC_2009055,17
ISIC_0031875,19
ISIC_0010760,19
ISIC_8318077,17
ISIC_6023795,19
ISIC_0031983,19
ISIC_9651769,17
ISIC_0001420,19
ISIC_6786823,19
ISIC_0054047,24
ISIC_5474923,17
ISIC_0341159,19
ISIC_0000188,19
ISIC_3302405,17
ISIC_9392704,19
ISIC_0059828,19
ISIC_3753052,17
ISIC_9307299,17
ISIC_7735102,17
ISIC_9853064,17
ISIC_7949832,19
ISIC_0007179,19
ISIC_6665401,17
ISIC_0025867,21
ISIC_3551661,19
ISIC_0032151,19
ISIC_0070118,15
ISIC_7555662,17
ISIC_1972293,17
ISIC_0068850,15
ISIC_0679781,17
ISIC_0071001,19
ISIC_0060378,19
ISIC_3429860,19
ISIC_0010828,19
ISIC_0014529,19
ISIC_8465531,17
ISIC_5385528,17
ISIC_9675804,17
ISIC_0005049,19
ISIC_0005659,19
ISIC_0063961,15
ISIC_0888799,17
ISIC_0026197,19
ISIC_0010625,19
ISIC_0068832,8
ISIC_4130156,12
ISIC_1957587,17
ISIC_4986933,17
ISIC_7064613,19
ISIC_2586805,17
ISIC_7454512,17
ISIC_0015175,19
ISIC_3634704,19
ISIC_4854091,17
ISIC_7164134,17
ISIC_2648018,17
ISIC_2921933,17
ISIC_4332529,17
ISIC_7891771,17
ISIC_0005692,19
ISIC_4834243,17
ISIC_4983237,17
ISIC_4613657,17
ISIC_4996497,17
ISIC_2467082,17
ISIC_0032847,15
ISIC_4106362,19
ISIC_1809930,17
ISIC_4307005,17
ISIC_1707420,19
ISIC_5917605,17
ISIC_0028688,8
ISIC_2502377,19
ISIC_4134230,19
ISIC_0068271,19
ISIC_0013201,19
ISIC_0007270,19
ISIC_5754554,17
ISIC_3270209,17
ISIC_0002106,19
ISIC_0071650,19
ISIC_0057702,15
ISIC_9062432,17
ISIC_7900295,17
ISIC_0058703,8
ISIC_8118312,17
ISIC_0007843,19
ISIC_4248524,17
ISIC_0003302,19
ISIC_0160270,17
ISIC_0028623,21
ISIC_2273366,19
ISIC_0066842,8
ISIC_0031329,21
ISIC_0004695,19
ISIC_3132378,17
ISIC_0067703,19
ISIC_6502825,17
ISIC_0580068,17
ISIC_3758135,19
ISIC_0029139,21
ISIC_5874721,17
ISIC_0566527,17
ISIC_0008213,19
ISIC_9328242,17
ISIC_0000332,19
ISIC_0033238,15
ISIC_0235696,15
ISIC_9848607,17
ISIC_2592534,19
ISIC_0031022,19
ISIC_0059014,2
ISIC_0011295,15
ISIC_7478847,17
ISIC_0008571,19
ISIC_0006716,19
ISIC_0069849,24
ISIC_2636004,17
ISIC_9471156,19
ISIC_0053754,19
ISIC_0065833,8
ISIC_7990824,17
ISIC_0007368,19
ISIC_3194670,17
ISIC_7981168,17
ISIC_0000097,19
ISIC_6985782,17
ISIC_0007020,19
ISIC_6237488,17
ISIC_9861423,17
ISIC_1306790,17
ISIC_0003182,19
ISIC_0000217,19
ISIC_5563577,17
ISIC_6668759,17
ISIC_7982020,19
ISIC_0176577,17
ISIC_1223998,17
ISIC_8777813,17
ISIC_0028118,19
ISIC_0026338,19
ISIC_0027024,19
ISIC_0060556,15
ISIC_0005874,19
ISIC_2818959,15
ISIC_3708400,17
ISIC_0001286,19
ISIC_5343424,17
ISIC_5958295,17
ISIC_0005069,19
ISIC_0069394,19
ISIC_0011417,6
ISIC_4115135,17
ISIC_0058507,23
ISIC_5017874,17
ISIC_4884394,17
ISIC_0064854,19
ISIC_0032919,26
ISIC_0003433,19
ISIC_7882178,17
ISIC_0058856,23
ISIC_0067648,19
ISIC_0003718,19
ISIC_0012285,19
ISIC_0026332,19
ISIC_2821580,17
ISIC_0011404,15
ISIC_0577311,17
ISIC_0012027,13
ISIC_0007992,19
ISIC_5432419,19
ISIC_0069274,19
ISIC_0009295,19
ISIC_5835178,19
ISIC_0070171,19
ISIC_1584535,19
ISIC_0057859,19
ISIC_0064820,19
ISIC_9385014,17
ISIC_9255522,17
ISIC_4205242,17
ISIC_0005556,19
ISIC_0441886,17
ISIC_7229261,17
ISIC_0003357,19
ISIC_9012331,17
ISIC_2608471,17
ISIC_4016654,17
ISIC_7718295,17
ISIC_1420201,17
ISIC_9229373,19
ISIC_3823241,17
ISIC_0006183,19
ISIC_8761348,19
ISIC_0055315,19
ISIC_6896427,17
ISIC_6518815,17
ISIC_9994125,17
ISIC_0071500,2
ISIC_3100541,17
ISIC_0009002,19
ISIC_6457849,17
ISIC_6596447,17
ISIC_8891234,17
ISIC_8135026,17
ISIC_0067317,15
ISIC_0005567,19
ISIC_0054149,19
ISIC_4298624,17
ISIC_0001457,19
ISIC_0067474,19
ISIC_0000770,19
ISIC_0064831,19
ISIC_4045781,17
ISIC_0029011,19
ISIC_0028283,8
ISIC_0248936,17
ISIC_0015949,19
ISIC_0066781,25
ISIC_0956237,17
ISIC_0011584,19
ISIC_6529773,17
ISIC_9205063,17
ISIC_0025312,21
ISIC_5648767,17
ISIC_0006130,19
ISIC_0030995,15
ISIC_0030993,19
ISIC_4791227,17
ISIC_0046334,19
ISIC_0033565,26
ISIC_0027193,19
ISIC_0033423,19
ISIC_0030375,25
ISIC_5699758,17
ISIC_0066949,19
ISIC_5444355,17
ISIC_0053885,8
ISIC_0030355,19
ISIC_0005207,19
ISIC_3010582,19
ISIC_0851556,12
ISIC_5363585,17
ISIC_2282086,19
ISIC_5734840,19
ISIC_0006175,19
ISIC_2877445,19
ISIC_0057489,19
ISIC_6667142,17
ISIC_0015921,23
ISIC_8363485,19
ISIC_0014183,15
ISIC_6555249,17
ISIC_0059005,15
ISIC_6786759,17
ISIC_0072143,15
ISIC_0006072,19
ISIC_8821017,17
ISIC_7705867,19
ISIC_0006380,19
ISIC_0026054,19
ISIC_0000090,19
ISIC_5202074,17
ISIC_0033319,19
ISIC_0072924,15
ISIC_0006283,19
ISIC_0031972,15
ISIC_7720145,17
ISIC_0001194,19
ISIC_0064806,19
ISIC_0006308,19
ISIC_2968272,17
ISIC_3613012,17
ISIC_0846205,17
ISIC_0057558,15
ISIC_7022381,19
ISIC_0024205,17
ISIC_0071193,15
ISIC_0061329,19
ISIC_2761471,17
ISIC_0067538,19
ISIC_0468002,13
ISIC_0014066,19
ISIC_0031502,19
ISIC_0058436,19
ISIC_3678711,14
ISIC_0069345,8
ISIC_0000342,19
ISIC_3691320,17
ISIC_3091757,17
ISIC_0029513,15
ISIC_9307584,17
ISIC_0029109,19
ISIC_1224329,17
ISIC_0060620,23
ISIC_9509992,17
ISIC_0004613,19
ISIC_0003727,19
ISIC_4285297,17
ISIC_5901805,19
ISIC_0032702,19
ISIC_0057904,23
ISIC_1686113,19
ISIC_0056004,2
ISIC_0004757,19
ISIC_5798539,19
ISIC_0009439,19
ISIC_0033090,19
ISIC_0059277,25
ISIC_0618194,17
ISIC_1391289,17
ISIC_0010576,15
ISIC_0003777,19
ISIC_8787622,17
ISIC_0361034,17
ISIC_6570611,17
ISIC_5032464,17
ISIC_0060781,19
ISIC_9654537,17
ISIC_0063595,15
ISIC_0029792,19
ISIC_0031009,8
ISIC_1258435,17
ISIC_0002125,19
ISIC_0072368,19
ISIC_0013511,19
ISIC_1952049,17
ISIC_0029532,19
ISIC_9595362,17
ISIC_0003513,19
ISIC_0029277,19
ISIC_4808108,17
ISIC_0000555,15
ISIC_1145963,19
ISIC_3129363,17
ISIC_0001077,19
ISIC_4388949,17
ISIC_0004055,19
ISIC_4456975,17
ISIC_0069747,15
ISIC_6140723,17
ISIC_3812096,17
ISIC_3850265,12
ISIC_7465209,19
ISIC_1708681,17
ISIC_3263757,17
ISIC_5789263,19
ISIC_0069009,19
ISIC_0003229,19
ISIC_1946157,17
ISIC_3657408,17
ISIC_0059088,23
ISIC_0028490,21
ISIC_0000603,19
ISIC_0060539,19
ISIC_3774190,17
ISIC_0025839,19
ISIC_0003740,19
ISIC_8880492,19
ISIC_0000045,19
ISIC_0005253,19
ISIC_0001045,19
ISIC_6127495,17
ISIC_0008428,19
ISIC_2632587,19
ISIC_0027565,19
ISIC_0031455,19
ISIC_0069759,2
ISIC_0064428,15
ISIC_8838315,17
ISIC_5182592,17
ISIC_7060554,17
ISIC_0054870,15
ISIC_2800198,19
ISIC_4813844,17
ISIC_2023198,17
ISIC_0033424,15
ISIC_2795165,17
ISIC_2564395,19
ISIC_9826904,17
ISIC_0408358,17
ISIC_1554131,17
ISIC_6087232,17
ISIC_8377931,17
ISIC_0058027,19
ISIC_0001920,19
ISIC_5198817,17
ISIC_6565033,17
ISIC_1537566,17
ISIC_1856556,17
ISIC_0853576,19
ISIC_0053671,15
ISIC_0009866,19
ISIC_6893147,23
ISIC_4420070,17
ISIC_5841709,19
ISIC_7476070,24
ISIC_0029417,25
ISIC_0029911,19
ISIC_5429665,19
ISIC_0011250,19
ISIC_0055526,15
ISIC_0055157,15
ISIC_0061219,19
ISIC_0029119,19
ISIC_0000450,15
ISIC_6985531,19
ISIC_0059509,8
ISIC_0987749,17
ISIC_0058973,8
ISIC_9568166,17
ISIC_0000124,19
ISIC_9913300,17
ISIC_0000617,19
ISIC_0069049,8
ISIC_9428465,17
ISIC_0028972,21
ISIC_1711185,17
ISIC_6737942,17
ISIC_0054849,8
ISIC_9517752,17
ISIC_5144813,19
ISIC_0011277,15
ISIC_1905855,17
ISIC_2660216,17
ISIC_9739610,17
ISIC_0072050,23
ISIC_5104795,17
ISIC_0046671,15
ISIC_0006694,19
ISIC_5442001,17
ISIC_0068209,15
ISIC_0025238,15
ISIC_7861942,17
ISIC_7447506,17
ISIC_9716059,17
ISIC_0024695,19
ISIC_0009733,19
ISIC_0033843,15
ISIC_1259014,19
ISIC_0025570,19
ISIC_0008317,19
ISIC_0253178,17
ISIC_3945984,17
ISIC_7264231,17
ISIC_0000776,19
ISIC_0012047,15
ISIC_2600152,17
ISIC_0011168,19
ISIC_5413630,17
ISIC_2147342,17
ISIC_0059679,19
ISIC_6200373,17
ISIC_0012063,15
ISIC_0011813,19
ISIC_0030835,21
ISIC_0031457,11
ISIC_0031267,19
ISIC_0070148,8
ISIC_0027076,15
ISIC_1050945,19
ISIC_0032160,19
ISIC_0026395,8
ISIC_4172804,17
ISIC_5325356,17
ISIC_2371033,17
ISIC_0003521,19
ISIC_8152966,19
ISIC_0030601,19
ISIC_8775575,17
ISIC_5484776,17
ISIC_5838416,17
ISIC_0060225,15
ISIC_0024712,19
